elapsed_time_s,speed_px_s,flow_x_px,flow_y_px
1755439996.6369,-3.1220,-1.0109,3.2816
1755439996.8333,-3.4003,-1.0840,3.5689
1755439997.0335,-3.2356,-1.0625,3.4056
1755439997.2340,-1.7259,-0.5751,1.8192
1755439997.4371,-3.2377,-1.0049,3.3900
1755439997.6339,-2.9952,-1.0025,3.1585
1755439997.8295,-1.8589,-0.6379,1.9653
1755439998.0304,-3.1082,-0.9825,3.2598
1755439998.2433,-1.8360,-0.5799,1.9254
1755439998.4420,-3.0914,-0.9967,3.2481
1755439998.6355,-3.2383,-1.0316,3.3986
1755439998.8415,-2.8432,-0.9176,2.9876
1755439999.0421,-1.8594,-0.6044,1.9551
1755439999.2349,-3.1028,-0.9295,3.2391
1755439999.4400,-2.9885,-0.9734,3.1431
1755439999.6380,-1.9253,-0.6183,2.0222
1755439999.7971,-1.7968,-0.5595,1.8819
1755440000.0051,-3.0153,-0.9301,3.1555
1755440000.2045,-3.1504,-1.0489,3.3204
1755440000.4054,-3.2942,-1.0470,3.4566
1755440000.6137,-1.6932,-0.5854,1.7916
1755440000.8123,-3.3534,-1.0382,3.5104
1755440001.0165,-3.2279,-1.0520,3.3950
1755440001.2200,-1.7349,-0.6719,1.8605
1755440001.4318,-3.2013,-1.0399,3.3660
1755440001.6278,-2.9855,-1.0083,3.1512
1755440001.8248,-1.8608,-0.5636,1.9442
1755440002.0364,-3.0486,-1.0670,3.2300
1755440002.2450,-3.0856,-0.9736,3.2356
1755440002.4381,-3.2686,-1.0214,3.4245
1755440002.6317,-1.8234,-0.6819,1.9467
1755440002.8288,-3.1330,-1.0137,3.2929
1755440003.0397,-1.8112,-0.5824,1.9025
1755440003.2365,-3.1420,-1.0722,3.3199
1755440003.4479,-3.1499,-0.9470,3.2891
1755440003.6479,-3.0456,-1.0417,3.2188
1755440003.8711,-1.9166,-0.5937,2.0065
1755440004.0714,-3.0439,-0.9387,3.1854
1755440004.2758,-3.1390,-1.0308,3.3039
1755440004.4760,-1.6771,-0.6181,1.7874
1755440004.6912,-3.3553,-1.0213,3.5073
1755440004.8982,-3.1062,-0.9869,3.2592
1755440005.1115,-2.9108,-0.9254,3.0544
1755440005.3217,-1.8791,-0.6107,1.9758
1755440005.5418,-3.0161,-0.9694,3.1681
1755440005.7479,-3.6339,-1.1342,3.8068
1755440005.9481,-2.6822,-0.8635,2.8178
1755440006.1617,-3.5252,-1.1004,3.6930
1755440006.3747,-2.8823,-0.8928,3.0174
1755440006.7785,-4.8434,-1.5825,5.0954
1755440006.9773,-3.0777,-0.9748,3.2284
1755440007.1835,-1.7523,-0.5485,1.8361
1755440007.3927,-3.4498,-1.1278,3.6295
1755440007.5940,-2.6252,-0.9021,2.7759
1755440007.7984,-3.2197,-0.9269,3.3505
1755440007.9999,-1.7524,-0.5792,1.8456
1755440008.2163,-3.6686,-1.1668,3.8497
1755440008.8077,-7.5975,-2.4236,7.9747
1755440009.0167,-2.9807,-0.9759,3.1363
1755440009.2238,-2.0294,-0.6696,2.1370
1755440009.4251,-3.0671,-0.9939,3.2241
1755440009.6253,-2.9537,-0.9635,3.1069
1755440009.8306,-2.9893,-0.9518,3.1371
1755440010.0356,-1.7829,-0.5390,1.8626
1755440010.2554,-3.0616,-1.0408,3.2337
1755440010.4542,-2.9697,-0.9155,3.1076
1755440010.6575,-3.1572,-0.9625,3.3007
1755440010.8616,-1.8172,-0.5761,1.9064
1755440011.0803,-3.0678,-0.9067,3.1989
1755440011.2848,-1.8006,-0.5556,1.8843
1755440011.4904,-4.4430,-1.3675,4.6487
1755440011.6963,-1.9322,-0.6481,2.0380
1755440011.9053,-3.1652,-0.9553,3.3062
1755440012.1012,-1.8214,-0.5834,1.9126
1755440012.3022,-2.9990,-0.9443,3.1442
1755440012.6016,-4.9680,-1.5973,5.2184
1755440012.8262,-2.7621,-0.8738,2.8970
1755440013.0440,-3.1259,-0.9842,3.2772
1755440013.2550,-1.7234,-0.5539,1.8103
1755440013.4708,-3.7226,-1.1405,3.8934
1755440013.7692,-4.5087,-1.4504,4.7363
1755440014.1932,-4.5754,-1.4461,4.7985
1755440014.4039,-2.6631,-0.8672,2.8008
1755440014.6128,-3.6218,-1.1355,3.7957
1755440014.9103,-2.8090,-0.8394,2.9318
1755440015.1214,-4.4736,-1.4231,4.6945
1755440015.5424,-5.0482,-1.5822,5.2903
1755440015.7572,-3.5075,-1.0884,3.6725
1755440016.0540,-2.6820,-0.8876,2.8250
1755440016.2669,-3.6001,-1.1963,3.7936
1755440016.4781,-2.6708,-0.8544,2.8042
1755440016.6990,-3.6442,-1.1686,3.8270
1755440017.2148,-5.7366,-1.7566,5.9995
1755440017.4286,-3.5833,-1.1118,3.7518
1755440017.6393,-2.6883,-0.8695,2.8254
1755440017.8552,-3.5243,-1.1094,3.6948
1755440018.3759,-6.1851,-1.9358,6.4810
1755440018.5908,-2.9980,-0.9178,3.1354
1755440018.8041,-2.6289,-0.8065,2.7498
1755440019.0186,-3.5355,-1.1960,3.7323
1755440019.2372,-2.5425,-0.8346,2.6760
1755440019.5370,-3.6714,-1.1387,3.8439
1755440019.7552,-3.0426,-1.0095,3.2057
1755440019.9709,-3.1559,-0.9198,3.2872
1755440020.1684,-1.9935,-0.6546,2.0982
1755440020.3840,-4.0237,-1.2682,4.2189
1755440020.6744,-3.4522,-1.0913,3.6206
1755440021.0886,-4.9875,-1.5029,5.2090
1755440021.3025,-2.6461,-0.9191,2.8012
1755440021.5166,-3.5546,-1.0643,3.7105
1755440021.8194,-4.5388,-1.4189,4.7555
1755440022.0418,-2.4992,-0.8742,2.6477
1755440022.4643,-5.0986,-1.5529,5.3298
1755440022.6676,-3.5484,-1.1147,3.7194
1755440022.9703,-3.0814,-1.0361,3.2510
1755440023.1840,-4.0036,-1.2011,4.1799
1755440023.6115,-5.4849,-1.7036,5.7434
1755440023.8208,-3.0816,-0.9593,3.2275
1755440024.0484,-2.7850,-0.9613,2.9462
1755440024.2597,-2.1158,-0.6332,2.2085
1755440024.4773,-2.7939,-0.8866,2.9312
1755440024.6978,-3.5919,-1.1628,3.7754
1755440024.9069,-2.9656,-0.9657,3.1188
1755440025.2094,-4.1649,-1.3067,4.3650
1755440025.6265,-5.2401,-1.6556,5.4954
1755440025.8473,-3.1841,-1.0055,3.3391
1755440026.0615,-2.6531,-0.8959,2.8003
1755440026.3428,-3.6123,-1.0771,3.7695
1755440026.5611,-3.1717,-1.0537,3.3422
1755440026.7668,-3.0900,-0.9201,3.2241
1755440026.9742,-1.7972,-0.6294,1.9043
1755440027.1782,-3.9659,-1.2542,4.1594
1755440027.4814,-3.4345,-1.0490,3.5911
1755440027.6886,-3.0724,-0.9273,3.2093
1755440027.8840,-1.8435,-0.5896,1.9355
1755440028.0985,-2.7435,-0.9493,2.9031
1755440028.3237,-3.5870,-1.0721,3.7437
1755440028.6208,-4.6054,-1.4592,4.8310
1755440028.8415,-3.1607,-0.9768,3.3082
1755440029.0622,-1.8542,-0.6365,1.9604
1755440029.2915,-3.1453,-1.0247,3.3080
1755440029.4914,-3.0549,-1.0093,3.2174
1755440029.7947,-4.5281,-1.3974,4.7388
1755440030.0151,-1.7052,-0.5528,1.7926
1755440030.2491,-3.1200,-0.9956,3.2749
1755440030.4616,-3.1368,-1.0124,3.2961
1755440030.6743,-3.0324,-1.0677,3.2149
1755440030.9665,-4.4955,-1.3685,4.6992
1755440031.1843,-3.1557,-1.0095,3.3132
1755440031.3926,-1.7051,-0.5375,1.7878
1755440031.6117,-3.0548,-0.9937,3.2124
1755440031.8218,-3.2019,-0.9746,3.3470
1755440032.1265,-4.3074,-1.3325,4.5088
1755440032.3522,-3.0402,-0.9829,3.1951
1755440032.5809,-3.1438,-1.0127,3.3029
1755440032.8067,-1.7236,-0.5988,1.8246
1755440033.0341,-3.2306,-1.0030,3.3827
1755440033.3248,-4.4828,-1.4750,4.7192
1755440033.5338,-3.1291,-1.0090,3.2877
1755440033.7499,-3.0249,-0.9707,3.1768
1755440033.9766,-1.7615,-0.6746,1.8863
1755440034.1897,-3.0813,-0.9608,3.2276
1755440034.4781,-4.5700,-1.3686,4.7706
1755440034.6904,-3.2111,-1.0325,3.3730
1755440034.9202,-3.0889,-0.9666,3.2366
1755440035.1334,-1.7889,-0.6110,1.8903
1755440035.3533,-3.1527,-0.9829,3.3023
1755440035.6354,-4.3372,-1.3588,4.5451
1755440035.8597,-3.0167,-0.9901,3.1750
1755440036.0667,-1.7893,-0.6476,1.9029
1755440036.2835,-2.8836,-0.8537,3.0074
1755440036.4983,-3.2417,-1.0054,3.3940
1755440036.8075,-4.4958,-1.4341,4.7189
1755440037.0198,-3.1349,-0.9532,3.2766
1755440037.2300,-1.7800,-0.5337,1.8583
1755440037.4478,-3.1307,-1.0382,3.2984
1755440037.6643,-3.0908,-1.0201,3.2548
1755440037.9616,-4.5041,-1.3879,4.7131
1755440038.1787,-3.2753,-1.0375,3.4357
1755440038.3916,-1.6429,-0.5406,1.7295
1755440038.6031,-3.1578,-1.0171,3.3176
1755440038.8196,-3.2074,-0.9504,3.3452
1755440039.1118,-2.9423,-0.9357,3.0875
1755440039.3231,-3.3118,-1.0212,3.4657
1755440039.5386,-3.1859,-0.9436,3.3227
1755440039.7528,-3.0662,-1.0691,3.2473
1755440039.9682,-3.2090,-0.9914,3.3587
1755440040.2617,-3.1106,-0.9862,3.2632
1755440040.4903,-3.1176,-0.9246,3.2518
1755440040.7059,-3.1529,-1.0101,3.3108
1755440040.9247,-3.1215,-0.9159,3.2531
1755440041.1453,-3.1258,-0.9288,3.2609
1755440041.4390,-4.5731,-1.4276,4.7907
1755440041.6524,-1.7914,-0.5114,1.8630
1755440041.8653,-3.1299,-0.9588,3.2735
1755440042.0793,-3.1890,-0.9862,3.3380
1755440042.3065,-3.1532,-1.0441,3.3215
1755440042.5991,-3.0749,-0.9811,3.2276
1755440042.8074,-3.1450,-1.0440,3.3138
1755440043.0201,-3.1449,-1.0191,3.3059
1755440043.2498,-3.2806,-1.0829,3.4547
1755440043.4649,-3.1847,-1.0107,3.3412
1755440043.7669,-3.1299,-1.0212,3.2923
1755440043.9898,-3.1619,-0.9325,3.2966
1755440044.2191,-3.0142,-1.0118,3.1795
1755440044.4336,-3.0204,-0.9445,3.1646
1755440044.6479,-3.1253,-0.9576,3.2687
1755440044.9424,-4.6372,-1.4541,4.8598
1755440045.1592,-1.6648,-0.4850,1.7340
1755440045.3731,-3.1970,-1.0078,3.3521
1755440045.5921,-3.1510,-0.9468,3.2902
1755440045.8066,-3.1449,-0.9835,3.2951
1755440046.1117,-3.2187,-0.9474,3.3552
1755440046.3239,-3.1892,-1.0735,3.3650
1755440046.5484,-3.1929,-0.9945,3.3442
1755440046.7509,-3.1361,-1.0119,3.2953
1755440046.9781,-3.2455,-1.0789,3.4202
1755440047.2621,-3.0589,-1.0011,3.2185
1755440047.4813,-3.3185,-1.1441,3.5102
1755440047.6925,-3.2344,-0.9895,3.3824
1755440047.9255,-3.0679,-0.9940,3.2249
1755440048.1368,-3.2151,-0.9951,3.3656
1755440048.4267,-3.0790,-1.0718,3.2602
1755440048.6478,-3.1368,-0.9226,3.2696
1755440048.8713,-3.2691,-1.0375,3.4297
1755440049.0856,-3.1712,-0.9811,3.3195
1755440049.2987,-3.0489,-1.0170,3.2140
1755440049.5902,-4.4728,-1.3574,4.6742
1755440049.8173,-1.9342,-0.6271,2.0333
1755440050.0201,-3.0974,-1.0350,3.2658
1755440050.2362,-3.2837,-1.0511,3.4479
1755440050.4543,-3.1963,-0.9767,3.3422
1755440050.7572,-3.1147,-0.9857,3.2670
1755440050.9684,-3.1094,-0.9622,3.2548
1755440051.1904,-3.2190,-0.9633,3.3601
1755440051.4025,-3.1045,-1.0262,3.2697
1755440051.6209,-3.2594,-1.0136,3.4134
1755440051.9209,-3.1251,-1.0690,3.3029
1755440052.1291,-3.0514,-0.8759,3.1747
1755440052.3419,-3.0845,-1.0631,3.2626
1755440052.5651,-3.0346,-0.9285,3.1734
1755440052.7625,-3.1986,-0.9847,3.3467
1755440053.0617,-3.1367,-1.0669,3.3131
1755440053.2616,-3.0074,-0.9338,3.1491
1755440053.4868,-3.2485,-1.0193,3.4047
1755440053.7003,-1.8078,-0.6421,1.9185
1755440053.9116,-3.0298,-0.9007,3.1609
