elapsed_time_s,speed_px_s,flow_x_px,flow_y_px
1755439970065.1033,-3.1755,-1.0612,3.3481
1755439970268.4912,-3.3396,-1.0407,3.4980
1755439970465.4895,-3.0921,-0.9266,3.2279
1755439970683.1926,-1.7844,-0.6898,1.9131
1755439970880.6084,-3.0339,-0.9669,3.1842
1755439971083.5371,-2.8986,-0.8773,3.0285
1755439971280.2056,-1.7523,-0.5857,1.8476
1755439971475.0464,-3.0469,-0.9147,3.1813
1755439971666.5769,-1.8577,-0.6366,1.9638
1755439971866.8394,-2.9055,-0.9457,3.0555
1755439972060.0051,-3.3941,-0.9959,3.5372
1755439972277.6309,-1.7270,-0.6094,1.8314
1755439972470.6306,-3.2181,-1.0020,3.3705
1755439972688.8584,-3.2141,-1.0356,3.3768
1755439972887.6335,-3.0589,-1.0277,3.2270
1755439973087.8923,-1.8964,-0.6499,2.0046
1755439973286.5894,-2.9413,-0.8927,3.0738
1755439973488.9246,-2.9217,-0.9761,3.0805
1755439973693.6042,-1.6555,-0.5452,1.7429
1755439973905.8921,-3.3909,-1.0926,3.5625
1755439974103.6692,-3.3694,-1.1185,3.5502
1755439974304.3162,-1.8564,-0.6697,1.9735
1755439974506.4680,-3.1474,-0.9802,3.2965
1755439974719.5510,-2.9571,-0.9408,3.1031
1755439974928.2747,-3.0905,-1.0412,3.2611
1755439975133.6489,-1.6718,-0.5226,1.7515
1755439975330.3621,-3.2549,-1.0210,3.4113
1755439975542.8054,-3.0214,-0.9599,3.1702
1755439975742.8335,-3.1052,-0.9191,3.2384
1755439975944.2751,-1.7924,-0.6400,1.9032
1755439976137.9011,-3.0224,-1.0339,3.1943
1755439976349.9241,-1.7669,-0.5374,1.8468
1755439976548.3391,-3.1015,-1.0286,3.2676
1755439976761.8208,-3.2587,-1.0126,3.4124
1755439976964.4065,-3.2419,-1.0357,3.4033
1755439977173.5703,-1.7536,-0.5608,1.8411
1755439977398.2227,-3.0403,-0.9854,3.1960
1755439977605.9521,-3.1432,-0.9553,3.2852
1755439977802.4578,-3.1858,-1.0334,3.3492
1755439977998.2734,-1.6973,-0.6069,1.8025
1755439978206.0945,-3.3608,-1.0451,3.5196
1755439978406.4263,-3.1799,-1.0255,3.3412
1755439978606.8318,-3.0989,-1.0419,3.2693
1755439978817.3213,-1.7405,-0.6110,1.8446
1755439979014.1406,-2.9854,-0.9032,3.1190
1755439979217.8887,-2.8552,-0.9134,2.9977
1755439979420.0051,-1.7597,-0.6180,1.8650
1755439979641.7019,-3.0440,-1.0076,3.2064
1755439979838.1106,-3.2950,-1.0042,3.4446
1755439980039.3525,-2.9071,-0.9824,3.0686
1755439980235.0288,-1.7191,-0.5925,1.8184
1755439980450.6472,-3.1799,-0.9451,3.3174
1755439980651.6045,-3.2401,-1.0662,3.4110
1755439980853.5410,-1.9237,-0.6079,2.0174
1755439981049.6426,-3.1203,-1.0557,3.2941
1755439981248.4578,-3.1174,-0.9663,3.2638
1755439981448.3416,-1.7830,-0.5820,1.8756
1755439981650.1497,-3.0895,-1.0005,3.2475
1755439981848.8408,-2.9240,-0.9154,3.0639
1755439982062.1987,-1.7953,-0.5928,1.8906
1755439982248.8352,-3.2286,-1.0029,3.3808
1755439982448.4565,-2.9575,-0.9938,3.1200
1755439982653.4180,-2.1066,-0.6618,2.2081
1755439982865.0300,-2.9722,-0.9698,3.1264
1755439983062.1968,-2.8978,-0.9615,3.0532
1755439983262.0017,-1.7217,-0.5566,1.8095
1755439983461.7656,-3.1505,-0.9852,3.3009
1755439983670.8257,-2.7791,-0.9005,2.9214
1755439983866.7280,-1.9008,-0.6092,1.9960
1755439984064.3892,-3.3189,-1.0849,3.4918
1755439984265.9250,-3.1998,-0.9474,3.3371
1755439984466.5781,-1.7642,-0.6237,1.8712
1755439984670.1343,-3.0115,-0.9638,3.1620
1755439984871.8328,-3.2951,-1.0674,3.4637
1755439985073.6746,-3.2036,-0.9618,3.3449
1755439985302.6416,-1.5487,-0.5805,1.6539
1755439985510.1785,-3.1616,-1.0119,3.3196
1755439985711.8286,-3.1429,-0.9930,3.2961
1755439985924.5554,-3.0874,-0.9855,3.2408
1755439986141.9414,-1.7518,-0.5575,1.8384
1755439986334.3130,-3.1943,-1.0128,3.3511
1755439986522.0896,-3.2433,-1.0357,3.4047
1755439986721.3591,-3.1052,-0.9997,3.2622
1755439986930.6941,-1.7546,-0.5615,1.8422
1755439987126.6685,-3.0538,-0.9511,3.1985
1755439987334.0273,-1.7024,-0.5262,1.7819
1755439987533.5894,-3.0212,-0.9507,3.1673
1755439987733.4014,-2.9698,-1.0021,3.1343
1755439987929.7856,-3.2450,-1.0090,3.3983
1755439988129.7429,-1.6169,-0.5365,1.7036
1755439988328.4106,-3.3746,-1.0665,3.5391
1755439988539.6265,-1.7305,-0.6100,1.8349
1755439988734.0994,-3.0808,-1.0382,3.2510
1755439988939.0908,-3.0628,-0.9646,3.2111
1755439989148.0273,-2.9658,-0.9171,3.1043
1755439989352.1262,-1.7916,-0.6002,1.8894
1755439989545.9724,-2.9806,-0.9921,3.1414
1755439989747.7534,-3.1071,-1.0403,3.2766
1755439989947.8201,-1.8278,-0.6009,1.9240
1755439990156.9692,-3.2384,-1.0496,3.4042
1755439990353.8350,-2.9630,-0.9744,3.1191
1755439990550.7354,-1.9355,-0.6129,2.0302
1755439990748.3704,-3.0676,-1.0212,3.2331
1755439990955.7192,-2.8418,-0.8901,2.9779
1755439991153.4185,-1.9297,-0.6817,2.0466
1755439991352.4316,-2.9439,-0.9478,3.0927
1755439991552.3240,-2.9756,-0.9066,3.1107
1755439991760.6138,-1.7706,-0.5960,1.8682
1755439991947.7502,-3.2241,-1.0199,3.3816
1755439992156.2458,-3.1302,-1.0033,3.2871
1755439992356.0010,-1.8464,-0.6209,1.9480
1755439992578.2051,-3.1307,-0.9799,3.2805
1755439992778.0767,-3.0894,-1.0421,3.2604
1755439992976.2412,-3.1852,-1.0147,3.3429
1755439993178.2170,-1.6037,-0.5415,1.6926
1755439993390.7788,-3.0846,-0.9942,3.2409
1755439993588.4219,-3.0874,-0.9908,3.2425
1755439993785.9446,-1.6647,-0.5110,1.7413
1755439993986.6199,-3.2138,-1.0044,3.3671
1755439994184.3511,-3.1803,-1.0510,3.3494
1755439994390.6113,-1.7630,-0.5910,1.8594
1755439994588.5652,-3.1344,-1.0433,3.3035
1755439994788.1565,-3.0152,-1.0304,3.1864
1755439994992.7405,-1.7126,-0.5713,1.8054
1755439995192.3840,-3.1192,-0.9820,3.2701
1755439995398.4031,-2.9697,-0.9674,3.1233
1755439995598.0237,-3.1263,-0.9967,3.2813
1755439995812.0034,-1.7510,-0.5947,1.8492
1755439996011.6084,-3.0149,-0.9296,3.1549
1755439996211.8440,-2.9917,-1.0433,3.1684
1755439996427.8003,-1.9659,-0.6750,2.0785
1755439996636.9470,-3.1220,-1.0109,3.2816
1755439996833.3359,-3.4003,-1.0840,3.5689
1755439997033.5134,-3.2356,-1.0625,3.4056
1755439997233.9805,-1.7259,-0.5751,1.8192
1755439997437.0544,-3.2377,-1.0049,3.3900
1755439997633.9055,-2.9952,-1.0025,3.1585
1755439997829.4988,-1.8589,-0.6379,1.9653
1755439998030.3889,-3.1082,-0.9825,3.2598
1755439998243.3467,-1.8360,-0.5799,1.9254
1755439998442.0266,-3.0914,-0.9967,3.2481
1755439998635.5249,-3.2383,-1.0316,3.3986
1755439998841.4658,-2.8432,-0.9176,2.9876
1755439999042.1289,-1.8594,-0.6044,1.9551
1755439999234.9023,-3.1028,-0.9295,3.2391
1755439999439.9822,-2.9885,-0.9734,3.1431
1755439999638.0000,-1.9253,-0.6183,2.0222
1755439999797.1265,-1.7968,-0.5595,1.8819
1755440000005.1475,-3.0153,-0.9301,3.1555
1755440000204.5151,-3.1504,-1.0489,3.3204
1755440000405.4109,-3.2942,-1.0470,3.4566
1755440000613.6560,-1.6932,-0.5854,1.7916
1755440000812.2585,-3.3534,-1.0382,3.5104
1755440001016.5210,-3.2279,-1.0520,3.3950
1755440001220.0156,-1.7349,-0.6719,1.8605
1755440001431.8406,-3.2013,-1.0399,3.3660
1755440001627.8186,-2.9855,-1.0083,3.1512
1755440001824.8201,-1.8608,-0.5636,1.9442
1755440002036.3572,-3.0486,-1.0670,3.2300
1755440002244.9924,-3.0856,-0.9736,3.2356
1755440002438.0835,-3.2686,-1.0214,3.4245
1755440002631.6819,-1.8234,-0.6819,1.9467
1755440002828.7664,-3.1330,-1.0137,3.2929
1755440003039.6807,-1.8112,-0.5824,1.9025
1755440003236.4917,-3.1420,-1.0722,3.3199
1755440003447.9463,-3.1499,-0.9470,3.2891
1755440003647.9033,-3.0456,-1.0417,3.2188
1755440003871.1089,-1.9166,-0.5937,2.0065
1755440004071.4126,-3.0439,-0.9387,3.1854
1755440004275.8174,-3.1390,-1.0308,3.3039
1755440004476.0396,-1.6771,-0.6181,1.7874
1755440004691.2407,-3.3553,-1.0213,3.5073
1755440004898.2397,-3.1062,-0.9869,3.2592
1755440005111.4714,-2.9108,-0.9254,3.0544
1755440005321.7002,-1.8791,-0.6107,1.9758
1755440005541.7998,-3.0161,-0.9694,3.1681
1755440005747.9456,-3.6339,-1.1342,3.8068
1755440005948.1006,-2.6822,-0.8635,2.8178
1755440006161.6968,-3.5252,-1.1004,3.6930
1755440006374.7048,-2.8823,-0.8928,3.0174
1755440006778.5447,-4.8434,-1.5825,5.0954
1755440006977.3481,-3.0777,-0.9748,3.2284
1755440007183.5054,-1.7523,-0.5485,1.8361
1755440007392.7046,-3.4498,-1.1278,3.6295
1755440007593.9636,-2.6252,-0.9021,2.7759
1755440007798.3997,-3.2197,-0.9269,3.3505
1755440007999.8586,-1.7524,-0.5792,1.8456
1755440008216.3203,-3.6686,-1.1668,3.8497
1755440008807.7446,-7.5975,-2.4236,7.9747
1755440009016.7366,-2.9807,-0.9759,3.1363
1755440009223.7803,-2.0294,-0.6696,2.1370
1755440009425.1108,-3.0671,-0.9939,3.2241
1755440009625.3013,-2.9537,-0.9635,3.1069
1755440009830.6333,-2.9893,-0.9518,3.1371
1755440010035.6016,-1.7829,-0.5390,1.8626
1755440010255.3960,-3.0616,-1.0408,3.2337
1755440010454.2461,-2.9697,-0.9155,3.1076
1755440010657.5198,-3.1572,-0.9625,3.3007
1755440010861.6135,-1.8172,-0.5761,1.9064
1755440011080.2734,-3.0678,-0.9067,3.1989
1755440011284.7561,-1.8006,-0.5556,1.8843
1755440011490.3936,-4.4430,-1.3675,4.6487
1755440011696.2812,-1.9322,-0.6481,2.0380
1755440011905.2917,-3.1652,-0.9553,3.3062
1755440012101.1790,-1.8214,-0.5834,1.9126
1755440012302.1858,-2.9990,-0.9443,3.1442
1755440012601.5867,-4.9680,-1.5973,5.2184
1755440012826.1924,-2.7621,-0.8738,2.8970
1755440013044.0012,-3.1259,-0.9842,3.2772
1755440013254.9915,-1.7234,-0.5539,1.8103
1755440013470.7803,-3.7226,-1.1405,3.8934
1755440013769.1802,-4.5087,-1.4504,4.7363
1755440014193.2163,-4.5754,-1.4461,4.7985
1755440014403.9331,-2.6631,-0.8672,2.8008
1755440014612.7732,-3.6218,-1.1355,3.7957
1755440014910.2534,-2.8090,-0.8394,2.9318
1755440015121.3779,-4.4736,-1.4231,4.6945
1755440015542.3813,-5.0482,-1.5822,5.2903
1755440015757.2302,-3.5075,-1.0884,3.6725
1755440016054.0391,-2.6820,-0.8876,2.8250
1755440016266.9365,-3.6001,-1.1963,3.7936
1755440016478.0691,-2.6708,-0.8544,2.8042
1755440016699.0391,-3.6442,-1.1686,3.8270
1755440017214.8096,-5.7366,-1.7566,5.9995
1755440017428.5522,-3.5833,-1.1118,3.7518
1755440017639.3127,-2.6883,-0.8695,2.8254
1755440017855.2397,-3.5243,-1.1094,3.6948
1755440018375.9297,-6.1851,-1.9358,6.4810
1755440018590.8296,-2.9980,-0.9178,3.1354
1755440018804.0935,-2.6289,-0.8065,2.7498
1755440019018.6211,-3.5355,-1.1960,3.7323
1755440019237.1858,-2.5425,-0.8346,2.6760
1755440019536.9692,-3.6714,-1.1387,3.8439
1755440019755.1624,-3.0426,-1.0095,3.2057
1755440019970.9431,-3.1559,-0.9198,3.2872
1755440020168.3984,-1.9935,-0.6546,2.0982
1755440020383.9941,-4.0237,-1.2682,4.2189
1755440020674.3638,-3.4522,-1.0913,3.6206
1755440021088.6377,-4.9875,-1.5029,5.2090
1755440021302.5017,-2.6461,-0.9191,2.8012
1755440021516.5859,-3.5546,-1.0643,3.7105
1755440021819.3613,-4.5388,-1.4189,4.7555
1755440022041.8440,-2.4992,-0.8742,2.6477
1755440022464.3376,-5.0986,-1.5529,5.3298
1755440022667.5986,-3.5484,-1.1147,3.7194
1755440022970.3345,-3.0814,-1.0361,3.2510
1755440023184.0051,-4.0036,-1.2011,4.1799
1755440023611.4985,-5.4849,-1.7036,5.7434
1755440023820.8428,-3.0816,-0.9593,3.2275
1755440024048.4011,-2.7850,-0.9613,2.9462
1755440024259.7166,-2.1158,-0.6332,2.2085
1755440024477.2776,-2.7939,-0.8866,2.9312
1755440024697.7871,-3.5919,-1.1628,3.7754
1755440024906.9333,-2.9656,-0.9657,3.1188
1755440025209.3538,-4.1649,-1.3067,4.3650
1755440025626.5095,-5.2401,-1.6556,5.4954
1755440025847.2905,-3.1841,-1.0055,3.3391
1755440026061.5374,-2.6531,-0.8959,2.8003
1755440026342.8081,-3.6123,-1.0771,3.7695
1755440026561.1304,-3.1717,-1.0537,3.3422
1755440026766.7957,-3.0900,-0.9201,3.2241
1755440026974.1873,-1.7972,-0.6294,1.9043
1755440027178.1921,-3.9659,-1.2542,4.1594
1755440027481.3643,-3.4345,-1.0490,3.5911
1755440027688.5542,-3.0724,-0.9273,3.2093
1755440027884.0381,-1.8435,-0.5896,1.9355
1755440028098.4756,-2.7435,-0.9493,2.9031
1755440028323.7368,-3.5870,-1.0721,3.7437
1755440028620.8467,-4.6054,-1.4592,4.8310
1755440028841.5283,-3.1607,-0.9768,3.3082
1755440029062.1934,-1.8542,-0.6365,1.9604
1755440029291.4817,-3.1453,-1.0247,3.3080
1755440029491.4333,-3.0549,-1.0093,3.2174
1755440029794.6592,-4.5281,-1.3974,4.7388
1755440030015.0823,-1.7052,-0.5528,1.7926
1755440030249.0581,-3.1200,-0.9956,3.2749
1755440030461.5852,-3.1368,-1.0124,3.2961
1755440030674.3120,-3.0324,-1.0677,3.2149
1755440030966.5083,-4.4955,-1.3685,4.6992
1755440031184.2651,-3.1557,-1.0095,3.3132
1755440031392.5908,-1.7051,-0.5375,1.7878
1755440031611.6943,-3.0548,-0.9937,3.2124
1755440031821.7534,-3.2019,-0.9746,3.3470
1755440032126.4939,-4.3074,-1.3325,4.5088
1755440032352.1931,-3.0402,-0.9829,3.1951
1755440032580.9314,-3.1438,-1.0127,3.3029
1755440032806.7219,-1.7236,-0.5988,1.8246
1755440033034.0513,-3.2306,-1.0030,3.3827
1755440033324.7966,-4.4828,-1.4750,4.7192
1755440033533.7993,-3.1291,-1.0090,3.2877
1755440033749.8816,-3.0249,-0.9707,3.1768
1755440033976.5674,-1.7615,-0.6746,1.8863
1755440034189.7024,-3.0813,-0.9608,3.2276
1755440034478.0608,-4.5700,-1.3686,4.7706
1755440034690.4207,-3.2111,-1.0325,3.3730
1755440034920.1750,-3.0889,-0.9666,3.2366
1755440035133.3901,-1.7889,-0.6110,1.8903
1755440035353.2839,-3.1527,-0.9829,3.3023
1755440035635.3962,-4.3372,-1.3588,4.5451
1755440035859.6504,-3.0167,-0.9901,3.1750
1755440036066.7312,-1.7893,-0.6476,1.9029
1755440036283.5117,-2.8836,-0.8537,3.0074
1755440036498.2805,-3.2417,-1.0054,3.3940
1755440036807.4771,-4.4958,-1.4341,4.7189
1755440037019.7815,-3.1349,-0.9532,3.2766
1755440037230.0198,-1.7800,-0.5337,1.8583
1755440037447.8367,-3.1307,-1.0382,3.2984
1755440037664.2527,-3.0908,-1.0201,3.2548
1755440037961.6394,-4.5041,-1.3879,4.7131
1755440038178.6584,-3.2753,-1.0375,3.4357
1755440038391.6460,-1.6429,-0.5406,1.7295
1755440038603.0667,-3.1578,-1.0171,3.3176
1755440038819.6106,-3.2074,-0.9504,3.3452
1755440039111.7913,-2.9423,-0.9357,3.0875
1755440039323.1262,-3.3118,-1.0212,3.4657
1755440039538.6194,-3.1859,-0.9436,3.3227
1755440039752.8167,-3.0662,-1.0691,3.2473
1755440039968.1768,-3.2090,-0.9914,3.3587
1755440040261.7258,-3.1106,-0.9862,3.2632
1755440040490.2712,-3.1176,-0.9246,3.2518
1755440040705.8899,-3.1529,-1.0101,3.3108
1755440040924.6748,-3.1215,-0.9159,3.2531
1755440041145.3064,-3.1258,-0.9288,3.2609
1755440041439.0227,-4.5731,-1.4276,4.7907
1755440041652.4026,-1.7914,-0.5114,1.8630
1755440041865.3333,-3.1299,-0.9588,3.2735
1755440042079.3108,-3.1890,-0.9862,3.3380
1755440042306.5300,-3.1532,-1.0441,3.3215
1755440042599.1240,-3.0749,-0.9811,3.2276
1755440042807.4275,-3.1450,-1.0440,3.3138
1755440043020.0903,-3.1449,-1.0191,3.3059
1755440043249.7979,-3.2806,-1.0829,3.4547
1755440043464.8936,-3.1847,-1.0107,3.3412
1755440043766.8789,-3.1299,-1.0212,3.2923
1755440043989.8250,-3.1619,-0.9325,3.2966
1755440044219.0659,-3.0142,-1.0118,3.1795
1755440044433.6272,-3.0204,-0.9445,3.1646
1755440044647.9131,-3.1253,-0.9576,3.2687
1755440044942.3943,-4.6372,-1.4541,4.8598
1755440045159.2415,-1.6648,-0.4850,1.7340
1755440045373.1079,-3.1970,-1.0078,3.3521
1755440045592.1453,-3.1510,-0.9468,3.2902
1755440045806.6121,-3.1449,-0.9835,3.2951
1755440046111.6626,-3.2187,-0.9474,3.3552
1755440046323.8806,-3.1892,-1.0735,3.3650
1755440046548.3667,-3.1929,-0.9945,3.3442
1755440046750.9214,-3.1361,-1.0119,3.2953
1755440046978.0769,-3.2455,-1.0789,3.4202
1755440047262.0603,-3.0589,-1.0011,3.2185
1755440047481.2512,-3.3185,-1.1441,3.5102
1755440047692.4602,-3.2344,-0.9895,3.3824
1755440047925.4551,-3.0679,-0.9940,3.2249
1755440048136.7800,-3.2151,-0.9951,3.3656
1755440048426.7288,-3.0790,-1.0718,3.2602
1755440048647.8083,-3.1368,-0.9226,3.2696
1755440048871.3162,-3.2691,-1.0375,3.4297
1755440049085.6292,-3.1712,-0.9811,3.3195
