elapsed_time_s,speed_px_s,flow_x_px,flow_y_px
380.5831,16.2698,-11.2958,23.7041
382.1912,15.1569,-10.4913,22.0006
383.8012,16.3582,-11.3043,23.7859
385.4079,16.4308,-11.3890,23.8166
387.0287,16.3391,-11.4087,23.8989
388.6438,16.3736,-11.3813,23.8717
390.3009,15.7650,-11.2333,23.5858
391.9081,16.1885,-11.2149,23.4767
393.5183,15.3258,-10.5729,22.2969
395.1308,15.9889,-11.1030,23.2698
396.7327,15.9935,-11.0014,23.1383
398.3537,15.7276,-10.9919,23.0019
399.9734,15.7343,-10.9414,23.0176
401.5814,14.8563,-10.2812,21.5631
403.1903,15.7880,-10.8939,22.9459
404.8359,15.2752,-10.7940,22.7019
406.4443,16.1016,-11.1429,23.3779
408.0684,15.6776,-10.9614,22.9818
409.6908,15.9670,-11.1567,23.3788
411.3163,15.9067,-11.1158,23.3461
412.9332,15.7667,-10.9424,23.0257
414.5536,14.8206,-10.3201,21.6843
416.1902,16.7490,-11.7917,24.7446
417.8168,14.8176,-10.3556,21.7649
419.4355,15.7153,-10.9395,22.9658
421.1000,16.4145,-11.7461,24.6683
422.7424,15.2895,-10.8070,22.6679
424.3741,15.8595,-11.1316,23.3615
426.0033,15.8555,-11.0994,23.3240
427.6149,15.8404,-10.9856,23.0449
429.2491,15.9014,-11.1981,23.4497
430.8980,15.3692,-10.8733,22.8904
432.5561,15.8863,-11.3622,23.7636
434.2347,14.9035,-10.7604,22.5851
435.9370,16.3976,-12.0207,25.1928
437.5568,15.8008,-10.9982,23.1103
439.1811,15.4005,-10.7452,22.5901
440.8021,15.7968,-10.9926,23.1276
442.4217,14.8821,-10.3480,21.7688
444.0573,16.2034,-11.4040,23.9229
445.6743,15.2879,-10.6085,22.3277
447.2955,16.3551,-11.4177,23.9311
448.9144,15.0787,-10.4550,22.0593
450.5391,15.8390,-11.0989,23.2172
452.2206,16.3852,-11.8417,24.8770
453.8649,14.7524,-10.4209,21.9041
455.4868,15.8623,-11.0781,23.2209
457.1058,15.9010,-11.0326,23.2593
458.7393,15.9266,-11.2079,23.4778
460.3513,16.0417,-11.1102,23.3512
461.9785,15.7716,-11.0210,23.1761
463.5963,15.9921,-11.1095,23.3663
465.2071,15.6932,-10.8464,22.8322
466.8251,15.0495,-10.4856,21.9780
468.4826,16.4809,-11.7393,24.6658
470.0942,16.0776,-11.1542,23.3867
471.7422,15.9567,-11.3117,23.7387
473.3571,16.0458,-11.1298,23.4002
474.9870,15.2418,-10.6641,22.4383
476.6183,16.0048,-11.2473,23.5606
478.2488,16.2068,-11.3464,23.8666
479.8679,16.1450,-11.2428,23.5982
481.4802,16.0067,-11.0485,23.3238
483.1041,15.9776,-11.1487,23.4285
484.7847,16.4825,-11.9248,25.0014
486.4042,15.2507,-10.6234,22.2967
488.0211,16.1052,-11.1842,23.5169
489.6416,16.2676,-11.3305,23.8019
491.2626,16.3665,-11.4163,23.9495
492.8865,16.1266,-11.2679,23.6396
494.5048,16.6469,-11.5848,24.3213
496.1159,16.5386,-11.4615,24.0547
497.7276,15.3762,-10.6165,22.3923
499.3792,15.9229,-11.2889,23.7524
500.9959,16.1439,-11.2234,23.5621
502.6131,16.1887,-11.2462,23.6426
504.2336,16.4586,-11.4732,24.0770
505.8418,15.9402,-11.0218,23.1456
507.4567,14.7894,-10.2565,21.5685
509.0694,16.5510,-11.4952,24.0901
510.6849,15.9165,-11.0535,23.2160
512.2982,16.3742,-11.3569,23.8490
513.9099,16.3180,-11.3409,23.7303
515.5994,15.5570,-11.3169,23.7222
517.2313,16.2567,-11.3920,23.9582
518.8447,16.2325,-11.3017,23.6265
520.4756,16.3961,-11.4930,24.1438
522.1051,16.3030,-11.4451,23.9733
523.7171,16.2181,-11.2159,23.6160
525.3377,16.1795,-11.3003,23.6602
526.9525,15.2619,-10.5767,22.2597
528.5734,16.1242,-11.2243,23.6026
530.1941,16.3582,-11.4187,23.9270
531.8519,15.8600,-11.2938,23.7447
533.4753,16.1461,-11.2600,23.6684
535.1125,16.1194,-11.3461,23.8279
536.7684,16.6865,-11.8674,24.9535
538.4158,15.9090,-11.2800,23.6564
540.0447,16.1475,-11.3223,23.7412
541.6485,16.0088,-11.0311,23.1844
543.2694,15.0726,-10.5069,22.0557
544.8942,15.8464,-11.0899,23.2368
546.5063,16.0879,-11.1644,23.4090
548.1684,15.1621,-10.8287,22.7565
549.7920,15.7064,-10.9927,23.0096
551.4093,16.0215,-11.1447,23.3919
553.0313,15.8538,-11.0620,23.2153
554.6507,15.9459,-11.0918,23.3190
557.8824,8.2038,-11.4149,23.9286
559.5134,15.6813,-10.9724,23.1036
561.1443,15.7690,-11.0794,23.2093
562.7630,16.0038,-11.1680,23.3736
564.4180,16.0249,-11.3807,23.9555
566.0339,15.8556,-11.0139,23.1320
567.6566,14.9923,-10.4592,21.9650
569.2716,15.6652,-10.8736,22.8436
570.8760,15.9860,-11.0393,23.1503
572.5183,15.3445,-10.8074,22.7653
574.1413,15.8693,-11.1005,23.2412
575.7610,15.6193,-10.8812,22.8401
577.3737,14.9781,-10.3506,21.8241
578.9932,15.8652,-11.0775,23.1830
580.6548,16.2211,-11.5878,24.3348
582.2646,15.1872,-10.5018,22.0778
583.8864,15.7939,-11.0183,23.1233
585.5066,15.6762,-10.8967,22.9434
587.1669,15.4465,-11.0416,23.1470
588.8450,16.0457,-11.5716,24.3120
590.6507,15.0973,-11.7107,24.6181
592.4759,15.6714,-12.2991,25.8253
594.1381,16.2110,-11.6124,24.3138
595.8015,15.4503,-11.0506,23.2036
597.4743,15.5531,-11.1561,23.5043
599.1021,15.8010,-11.0302,23.2358
600.7309,15.9311,-11.1597,23.4254
602.3599,15.9996,-11.1907,23.5400
603.9717,16.1163,-11.1798,23.4474
605.5899,16.2022,-11.2856,23.6643
607.2124,15.9681,-11.1730,23.3753
608.8345,15.8173,-11.0073,23.1765
610.4514,16.0647,-11.1685,23.4501
612.1236,15.3334,-11.0387,23.1436
613.7476,16.0024,-11.1861,23.4571
615.3510,16.0221,-11.0642,23.1858
617.0168,15.7620,-11.2718,23.7131
618.6262,14.7717,-10.1772,21.4841
620.2467,16.0508,-11.2118,23.4713
621.8589,16.5584,-11.4749,24.1019
623.4747,16.4021,-11.3761,23.9384
625.0912,15.9003,-11.0552,23.2038
626.7183,15.9208,-11.0992,23.4054
628.3781,15.8821,-11.3308,23.8017
629.9895,16.1606,-11.2034,23.5091
631.5964,16.1224,-11.0977,23.4093
633.2186,14.9759,-10.4298,21.9403
634.8197,16.2854,-11.1986,23.5490
636.4375,16.1904,-11.2648,23.6459
638.0357,16.4478,-11.2651,23.7506
639.6323,15.6561,-10.7402,22.5709
641.2301,16.6577,-11.4487,24.0287
642.8510,16.1597,-11.2235,23.6659
644.5047,16.1737,-11.5157,24.1401
646.1484,16.1867,-11.4427,24.0212
647.9623,16.2842,-12.6990,26.6673
649.6425,15.7426,-11.3758,23.8810
651.6229,16.3459,-13.9155,29.2274
653.2739,15.9843,-11.3322,23.8326
654.8982,15.9652,-11.1393,23.4180
656.5308,16.1811,-11.3508,23.8544
658.1545,16.2113,-11.3053,23.7703
659.8649,16.1486,-11.8823,24.9354
661.5595,15.3739,-11.1945,23.5246
663.2982,16.0992,-12.0650,25.2571
664.9559,16.9842,-12.1006,25.4217
666.6003,16.1158,-11.4263,23.9120
668.2271,16.1887,-11.3297,23.7733
669.9996,15.7195,-11.9907,25.1521
671.6312,16.3616,-11.4759,24.1023
673.2164,16.4772,-11.2332,23.5813
674.7914,15.7171,-10.6284,22.3565
676.4518,15.8393,-11.3177,23.7389
678.1243,16.4237,-11.8092,24.8005
679.7116,15.5398,-10.6159,22.2650
681.2745,15.7870,-10.6271,22.2685
682.8546,16.5216,-11.2098,23.5765
684.4620,16.5166,-11.4045,23.9749
686.0495,15.7026,-10.7013,22.5131
687.6394,16.4988,-11.2729,23.6853
689.2074,15.5208,-10.4596,21.9743
690.7792,15.6628,-10.5866,22.2264
692.3415,16.5887,-11.1657,23.3893
693.9087,15.3721,-10.3443,21.7561
695.4964,15.0812,-10.2939,21.6191
697.0535,16.3850,-10.9423,23.0476
698.6267,15.4726,-10.4529,21.9818
700.2147,16.0861,-10.9474,23.0811
701.8241,15.7162,-10.8702,22.8385
703.4013,15.2047,-10.2733,21.6683
704.9721,15.5278,-10.4493,22.0403
706.5503,16.3305,-11.0808,23.2681
708.1463,15.2783,-10.4641,22.0254
709.7320,16.3641,-11.1447,23.4333
711.3001,15.3486,-10.3551,21.7265
712.9158,15.8365,-10.9823,23.1108
714.4986,16.1506,-10.9848,23.0826
716.0739,15.2582,-10.3162,21.7105
717.6664,15.7858,-10.7961,22.7014
719.2597,14.8646,-10.1560,21.3968
720.8374,16.1713,-10.9625,23.0367
722.4197,14.8227,-10.0755,21.1795
724.0056,16.3576,-11.1291,23.4333
725.5751,15.2862,-10.3221,21.6575
727.1443,15.4384,-10.4178,21.8727
728.7255,16.2496,-11.0883,23.1779
730.3265,15.8385,-10.8774,22.9052
732.1552,15.7358,-12.3497,25.9910
735.4433,8.4311,-11.9168,25.0303
737.0420,15.6296,-10.7485,22.5575
738.6351,15.2078,-10.4085,21.8788
740.2087,14.7214,-9.9643,20.9130
741.7706,16.5864,-11.1702,23.3737
743.3408,15.4754,-10.4566,21.9348
744.9180,16.2443,-10.9955,23.1413
746.4915,15.3884,-10.4183,21.8565
748.0723,16.3195,-11.0725,23.3009
749.6786,15.5016,-10.7234,22.4743
751.2532,15.6036,-10.5755,22.1757
752.9257,16.1414,-11.6055,24.3755
754.5158,16.2946,-11.1532,23.3864
756.0837,15.9481,-10.7629,22.5697
757.6698,15.3752,-10.4922,22.0151
759.2477,16.4986,-11.1758,23.5108
760.8245,15.4650,-10.4822,22.0177
762.4175,15.8759,-10.8882,22.8266
763.9968,15.5495,-10.5487,22.1767
765.5842,16.3996,-11.1703,23.5138
767.2214,15.8894,-11.2051,23.4779
768.8107,15.3021,-10.4414,21.9640
770.4108,16.4823,-11.3711,23.7954
772.0218,16.1700,-11.1745,23.5313
773.6132,16.3338,-11.2047,23.4556
775.2115,15.3119,-10.4797,22.1158
776.7955,16.6337,-11.3426,23.7798
778.3804,15.3310,-10.4441,21.9402
779.9647,16.1625,-11.0096,23.1180
781.5413,15.4288,-10.4239,21.9791
783.1507,16.2888,-11.2985,23.6555
784.7712,15.8686,-11.0674,23.2113
786.3538,15.5028,-10.5545,22.1484
787.9367,16.4089,-11.1605,23.4528
789.5401,15.3882,-10.5876,22.2872
791.1429,16.6420,-11.4763,24.0783
792.7344,16.5196,-11.3092,23.7347
794.3457,15.7140,-10.8820,22.8615
795.9416,16.6445,-11.4283,23.9796
797.5245,16.7650,-11.4251,23.9522
799.1020,15.9761,-10.8119,22.7648
800.6988,16.2412,-11.1516,23.4143
802.3360,15.9283,-11.2067,23.5474
803.9537,16.3101,-11.3760,23.8061
805.5546,15.6161,-10.7098,22.5888
807.1281,15.6164,-10.5677,22.1844
808.7188,16.5976,-11.3539,23.8350
810.3014,16.7670,-11.3963,23.9648
811.8941,15.6229,-10.6923,22.4686
813.4799,16.7963,-11.4335,24.0566
815.0880,15.4465,-10.6793,22.4254
816.6739,16.8364,-11.4943,24.1007
818.2453,15.5716,-10.5076,22.0990
819.8559,16.6122,-11.5103,24.1528
821.4384,16.6049,-11.3047,23.7216
823.0188,15.7916,-10.7529,22.5208
824.5878,15.3704,-10.3628,21.7773
826.1756,16.7341,-11.4204,23.9910
827.7635,16.3366,-11.1184,23.4360
829.3418,15.6500,-10.6426,22.2913
830.9317,16.4372,-11.2620,23.5817
832.5111,15.3920,-10.4325,21.9574
834.0852,15.8791,-10.7350,22.5733
835.6533,16.6343,-11.1945,23.5593
837.2970,15.8186,-11.1834,23.4739
838.8936,15.0954,-10.3681,21.7568
840.4783,16.4844,-11.1941,23.6031
842.0662,16.3875,-11.1971,23.4881
843.6669,14.9410,-10.2578,21.6045
845.3064,15.6400,-11.0195,23.1532
846.9880,16.0884,-11.6192,24.4322
848.6490,15.3996,-11.0074,23.0896
850.2570,16.0226,-11.0856,23.2567
851.8591,16.0090,-10.9983,23.1707
853.4512,15.6096,-10.6894,22.4360
855.0668,15.5083,-10.7679,22.6239
856.8142,15.7427,-11.8203,24.8389
858.4339,16.1320,-11.2533,23.5825
860.0319,16.1535,-11.1037,23.3018
861.6067,15.2241,-10.3072,21.6463
863.1765,16.3576,-11.0401,23.1834
864.7387,15.4208,-10.3522,21.7533
866.3089,15.4049,-10.4024,21.8381
867.8656,15.2748,-10.2533,21.4530
869.4398,16.3767,-11.0750,23.2810
871.0079,14.9603,-10.1026,21.1723
872.5914,15.0296,-10.2020,21.5022
874.2533,16.7380,-11.9662,25.1107
875.8346,14.8985,-10.1285,21.2710
877.4180,16.5910,-11.3058,23.7124
878.9958,15.2632,-10.3982,21.7217
880.5836,16.1271,-10.9954,23.1260
882.2057,15.6102,-10.8913,22.8595
883.8325,15.6141,-10.9632,22.9141
885.4972,15.2349,-10.9067,22.8960
887.1928,14.9388,-10.9281,22.8509
888.8904,15.9649,-11.6482,24.4721
890.5641,15.9949,-11.5115,24.1695
892.3475,15.2170,-11.6771,24.4974
894.1068,15.5773,-11.7687,24.7491
895.7874,16.2785,-11.7653,24.6979
897.5021,16.0392,-11.7981,24.8437
899.1717,15.6549,-11.2706,23.5823
900.8816,16.0909,-11.7995,24.8552
902.5215,15.9863,-11.2583,23.6757
904.1606,15.8665,-11.1796,23.4818
905.7879,15.8841,-11.1172,23.3342
907.4617,15.3429,-11.0628,23.1763
909.0943,15.9554,-11.1710,23.5327
910.7686,16.4609,-11.8026,24.9045
912.3801,14.9098,-10.2886,21.7132
914.0147,15.9297,-11.1618,23.5242
915.6253,16.2386,-11.2030,23.6331
917.2140,16.4924,-11.2645,23.6569
918.7938,15.6019,-10.5384,22.2820
920.3779,16.6433,-11.3139,23.8128
921.9632,15.3948,-10.5063,22.0280
923.5540,16.6024,-11.3664,23.8413
925.1457,16.3927,-11.1843,23.5731
926.7242,15.7405,-10.6799,22.4338
928.3653,15.8749,-11.1983,23.5220
929.9388,15.1797,-10.2688,21.5665
931.5284,16.3133,-11.1490,23.4112
933.1030,15.4320,-10.4717,21.9277
934.6938,16.1903,-11.0635,23.2584
936.2738,15.7400,-10.7034,22.4478
937.8529,16.5937,-11.2455,23.6673
939.4434,15.2476,-10.4569,21.8805
941.0348,16.7563,-11.4570,24.0801
942.6174,16.0536,-10.9071,22.9452
944.2051,16.5529,-11.3182,23.7206
945.8204,16.1799,-11.2366,23.5953
947.3980,16.0533,-10.9121,22.8542
948.9771,16.6041,-11.2615,23.6790
950.5540,15.5914,-10.5580,22.2040
952.1332,16.6566,-11.3190,23.7436
953.7075,15.7217,-10.6253,22.3531
955.2902,15.6412,-10.6394,22.3536
956.8763,16.7176,-11.3855,23.9465
958.4569,15.5563,-10.5842,22.1936
960.0434,16.9043,-11.5570,24.2005
961.6189,16.9069,-11.4432,24.0544
963.2482,16.2521,-11.3932,23.9030
964.8254,15.9224,-10.8111,22.6658
966.4140,15.5877,-10.6022,22.3787
968.0253,16.5807,-11.4898,24.1200
969.6320,16.3448,-11.2974,23.7062
971.2242,16.7149,-11.4419,24.0281
972.8111,15.6050,-10.6273,22.3677
974.4128,16.3208,-11.2412,23.6002
975.9933,15.7114,-10.6957,22.4104
977.6095,16.2434,-11.2729,23.7083
979.1884,16.6703,-11.3179,23.7634
980.8166,16.1545,-11.3082,23.7487
982.4117,15.4869,-10.6409,22.2942
983.9769,16.6915,-11.2415,23.5821
985.5456,15.6149,-10.5234,22.1206
987.1127,16.0051,-10.7891,22.6415
988.6962,14.8823,-10.1228,21.2808
990.2811,16.5848,-11.2917,23.7376
991.8434,15.0935,-10.1103,21.3023
993.4179,16.1146,-10.8855,22.9194
995.0241,14.9986,-10.3491,21.7543
996.6447,15.6791,-10.9250,22.9406
998.2804,15.7076,-11.0396,23.2002
999.8485,16.8080,-11.3463,23.7906
1001.4304,14.8895,-10.0896,21.2821
1003.0219,16.2200,-11.0764,23.3169
1004.6319,16.2016,-11.2399,23.5398
1006.2259,15.1839,-10.3436,21.8808
1007.8200,16.4364,-11.2695,23.6543
1009.4245,15.1006,-10.4019,21.8831
1011.0487,15.6983,-10.9573,23.0217
1012.6207,16.4989,-11.1776,23.4049
1014.2094,15.0524,-10.3058,21.5784
1015.7996,16.2632,-11.1032,23.3577
1017.4541,15.3475,-10.9191,22.9245
1019.1115,15.4557,-11.0012,23.1330
1020.7367,15.7832,-11.0353,23.1558
1022.3675,15.7545,-11.0544,23.1931
1023.9726,16.1480,-11.1298,23.4081
1025.5687,15.9792,-10.9827,23.0190
1027.1547,15.2905,-10.4353,21.8903
1028.7277,16.3035,-11.0018,23.1649
1030.3372,15.0781,-10.4411,21.9081
1031.9254,16.0007,-10.9034,22.9539
1033.5000,15.0889,-10.2129,21.4527
1035.1223,15.6723,-10.9050,22.9670
1036.7059,15.7880,-10.7383,22.5790
1038.2741,15.3363,-10.3349,21.7159
1039.8527,16.1706,-10.9816,23.0450
1041.4330,14.9634,-10.1263,21.3679
1043.0174,15.3756,-10.4830,21.9908
1044.6027,16.0430,-10.9468,22.9560
1046.1879,15.2101,-10.3686,21.7684
1047.7705,16.4638,-11.1621,23.5429
1049.3451,16.4502,-11.1560,23.3766
1050.9290,15.2804,-10.4176,21.8457
1052.4992,15.5070,-10.4812,21.9784
1054.1193,15.9780,-11.1049,23.3831
1055.7444,15.9562,-11.1430,23.4143
1057.3481,16.0855,-11.0574,23.3060
1058.9623,15.9620,-11.0776,23.2622
1060.6340,15.6317,-11.2435,23.5898
1062.2865,15.9474,-11.3406,23.7877
1063.8992,16.3369,-11.3341,23.7850
1065.5287,16.0040,-11.1962,23.5512
1067.1504,16.2754,-11.3443,23.8329
1068.7643,15.2111,-10.5529,22.1649
1070.4121,16.9536,-11.9923,25.2306
1072.0719,15.7141,-11.2101,23.5511
1073.6574,15.5840,-10.6626,22.2886
1075.2420,16.4863,-11.2029,23.6011
1076.8388,16.0311,-10.9741,23.1256
1078.4322,15.3767,-10.5515,22.1128
1080.0324,16.0848,-11.0506,23.2463
